Item,Value,Parameters,Max,Avg,Min,Test 1 - raw,Test 1 - ppfd,Test 2 - raw,Test 2 - ppfd,Test 3 - raw,Test 3 - ppfd,Test 4 - raw,Test 4 - ppfd,Test 5 - raw,Test 5 - ppfd,Test 6 - raw,Test 6 - ppfd,Test 7 - raw,Test 7 - ppfd,Test 8 - raw,Test 8 - ppfd,Test 9 - raw,Test 9 - ppfd,Test 10 - raw,Test 10 - ppfd,Test 11 - raw,Test 11 - ppfd,Test 12 - raw,Test 12 - ppfd,Test 13 - raw,Test 13 - ppfd,Test 14 - raw,Test 14 - ppfd,Test 15 - raw,Test 15 - ppfd,Test 16 - raw,Test 16 - ppfd,Test 17 - raw,Test 17 - ppfd,Test 18 - raw,Test 18 - ppfd
,,462,N/A,N/A,N/A,0.414,2.704,0.458,3.037,0.406,2.606,0.419,2.426,0.413,2.530,0.416,1.585,0.384,2.414,0.490,3.245,0.592,3.936,0.426,2.717,0.416,2.239,0.430,2.755,0.419,2.152,0.391,2.451,0.397,2.601,0.411,2.614,0.411,1.889,0.419,1.848
,,463,N/A,N/A,N/A,0.380,2.484,0.420,2.791,0.371,2.391,0.383,2.224,0.378,2.320,0.380,1.453,0.352,2.218,0.449,2.981,0.539,3.589,0.390,2.491,0.381,2.054,0.394,2.527,0.383,1.976,0.358,2.248,0.363,2.384,0.376,2.395,0.376,1.732,0.383,1.693
,,464,N/A,N/A,N/A,0.347,2.277,0.385,2.561,0.340,2.191,0.350,2.036,0.346,2.125,0.347,1.329,0.322,2.033,0.411,2.733,0.491,3.280,0.356,2.282,0.348,1.882,0.360,2.315,0.351,1.810,0.327,2.059,0.331,2.183,0.343,2.191,0.343,1.584,0.350,1.548
,,465,N/A,N/A,N/A,0.317,2.083,0.352,2.347,0.310,2.005,0.319,1.861,0.316,1.944,0.317,1.215,0.294,1.861,0.375,2.502,0.448,2.999,0.326,2.088,0.318,1.721,0.329,2.119,0.320,1.657,0.299,1.885,0.302,1.996,0.313,2.003,0.313,1.447,0.319,1.415
,,466,N/A,N/A,N/A,0.289,1.904,0.321,2.149,0.283,1.833,0.291,1.699,0.288,1.776,0.289,1.111,0.269,1.702,0.343,2.290,0.409,2.744,0.297,1.909,0.289,1.572,0.300,1.936,0.292,1.515,0.273,1.725,0.276,1.824,0.285,1.829,0.285,1.322,0.291,1.293
,,467,N/A,N/A,N/A,0.264,1.742,0.294,1.968,0.258,1.675,0.265,1.552,0.262,1.622,0.263,1.015,0.245,1.557,0.313,2.097,0.374,2.513,0.271,1.746,0.264,1.436,0.274,1.771,0.267,1.386,0.249,1.579,0.252,1.668,0.260,1.671,0.260,1.208,0.265,1.183
,,468,N/A,N/A,N/A,0.241,1.595,0.268,1.801,0.235,1.531,0.242,1.419,0.239,1.484,0.240,0.927,0.224,1.427,0.286,1.920,0.342,2.303,0.247,1.597,0.241,1.313,0.250,1.621,0.244,1.269,0.228,1.446,0.230,1.526,0.237,1.527,0.237,1.105,0.242,1.082
,,469,N/A,N/A,N/A,0.221,1.461,0.245,1.651,0.215,1.402,0.221,1.299,0.219,1.359,0.219,0.849,0.205,1.309,0.262,1.761,0.313,2.114,0.226,1.463,0.220,1.203,0.228,1.485,0.223,1.162,0.208,1.324,0.210,1.398,0.216,1.397,0.217,1.012,0.221,0.991
,,470,N/A,N/A,N/A,0.202,1.338,0.224,1.514,0.197,1.284,0.202,1.189,0.200,1.245,0.201,0.777,0.188,1.200,0.240,1.615,0.287,1.941,0.207,1.341,0.201,1.103,0.209,1.359,0.204,1.066,0.190,1.213,0.192,1.281,0.198,1.278,0.198,0.928,0.202,0.907
,,471,N/A,N/A,N/A,0.184,1.226,0.205,1.389,0.180,1.176,0.184,1.088,0.183,1.141,0.183,0.712,0.172,1.101,0.219,1.481,0.263,1.782,0.189,1.229,0.184,1.011,0.191,1.244,0.186,0.977,0.174,1.112,0.176,1.174,0.180,1.169,0.181,0.850,0.185,0.830
,,472,N/A,N/A,N/A,0.168,1.122,0.188,1.272,0.164,1.077,0.168,0.995,0.167,1.045,0.168,0.652,0.157,1.008,0.201,1.358,0.240,1.632,0.173,1.125,0.168,0.926,0.174,1.138,0.170,0.894,0.159,1.019,0.160,1.074,0.164,1.068,0.166,0.778,0.169,0.760
,,473,N/A,N/A,N/A,0.153,1.026,0.171,1.163,0.150,0.984,0.153,0.910,0.152,0.954,0.153,0.595,0.143,0.920,0.183,1.243,0.219,1.492,0.158,1.028,0.154,0.846,0.158,1.039,0.155,0.816,0.145,0.931,0.146,0.981,0.150,0.973,0.151,0.710,0.154,0.694
,,474,N/A,N/A,N/A,0.139,0.934,0.156,1.061,0.136,0.896,0.139,0.828,0.138,0.868,0.138,0.541,0.130,0.836,0.167,1.133,0.199,1.358,0.143,0.936,0.139,0.770,0.144,0.945,0.141,0.742,0.132,0.848,0.133,0.892,0.135,0.884,0.137,0.646,0.140,0.631
,,475,N/A,N/A,N/A,0.126,0.848,0.141,0.964,0.123,0.814,0.126,0.751,0.125,0.787,0.125,0.491,0.118,0.759,0.151,1.030,0.180,1.233,0.130,0.849,0.126,0.699,0.130,0.858,0.127,0.673,0.120,0.771,0.120,0.809,0.122,0.801,0.124,0.587,0.126,0.572
,,476,N/A,N/A,N/A,0.114,0.769,0.128,0.874,0.112,0.738,0.114,0.680,0.113,0.712,0.113,0.444,0.106,0.688,0.137,0.934,0.163,1.119,0.117,0.768,0.114,0.634,0.118,0.777,0.115,0.610,0.108,0.698,0.108,0.733,0.110,0.724,0.112,0.531,0.114,0.518
,,477,N/A,N/A,N/A,0.103,0.696,0.115,0.789,0.101,0.669,0.103,0.615,0.102,0.643,0.102,0.401,0.096,0.622,0.123,0.845,0.147,1.012,0.105,0.693,0.103,0.573,0.106,0.702,0.104,0.551,0.097,0.631,0.098,0.662,0.099,0.653,0.101,0.480,0.103,0.467
,,478,N/A,N/A,N/A,0.093,0.628,0.104,0.712,0.091,0.604,0.093,0.555,0.092,0.580,0.092,0.362,0.086,0.561,0.111,0.763,0.133,0.913,0.095,0.625,0.093,0.517,0.096,0.633,0.093,0.497,0.088,0.569,0.088,0.597,0.090,0.589,0.091,0.433,0.092,0.421
,,479,N/A,N/A,N/A,0.084,0.567,0.093,0.642,0.082,0.545,0.083,0.500,0.082,0.523,0.083,0.327,0.078,0.505,0.100,0.688,0.119,0.823,0.085,0.563,0.084,0.466,0.086,0.570,0.084,0.448,0.079,0.512,0.079,0.538,0.081,0.532,0.082,0.390,0.083,0.379
,,480,N/A,N/A,N/A,0.075,0.511,0.084,0.579,0.074,0.492,0.075,0.450,0.074,0.470,0.074,0.294,0.070,0.454,0.090,0.620,0.107,0.740,0.077,0.507,0.075,0.420,0.077,0.514,0.075,0.403,0.071,0.461,0.071,0.485,0.073,0.479,0.074,0.352,0.074,0.341
,,481,N/A,N/A,N/A,0.068,0.461,0.076,0.523,0.066,0.444,0.067,0.406,0.066,0.423,0.067,0.265,0.062,0.409,0.081,0.559,0.096,0.666,0.069,0.457,0.067,0.378,0.070,0.463,0.068,0.362,0.064,0.415,0.064,0.437,0.065,0.432,0.066,0.317,0.067,0.308
,,482,N/A,N/A,N/A,0.061,0.417,0.068,0.472,0.060,0.401,0.061,0.367,0.060,0.382,0.060,0.239,0.056,0.369,0.073,0.505,0.087,0.601,0.062,0.412,0.061,0.342,0.063,0.419,0.061,0.326,0.057,0.375,0.058,0.395,0.059,0.390,0.060,0.286,0.061,0.278
,,483,N/A,N/A,N/A,0.055,0.377,0.062,0.428,0.054,0.363,0.055,0.332,0.054,0.346,0.054,0.216,0.051,0.334,0.066,0.457,0.079,0.546,0.056,0.373,0.055,0.311,0.057,0.380,0.055,0.295,0.052,0.339,0.052,0.357,0.053,0.353,0.054,0.259,0.055,0.253
,,484,N/A,N/A,N/A,0.050,0.343,0.056,0.389,0.049,0.331,0.050,0.302,0.049,0.314,0.049,0.197,0.046,0.305,0.060,0.415,0.071,0.497,0.051,0.339,0.050,0.283,0.051,0.345,0.050,0.269,0.047,0.309,0.047,0.325,0.048,0.321,0.049,0.236,0.050,0.230
,,485,N/A,N/A,N/A,0.046,0.313,0.051,0.355,0.045,0.302,0.045,0.275,0.045,0.287,0.045,0.180,0.042,0.278,0.054,0.378,0.065,0.454,0.046,0.309,0.046,0.258,0.047,0.316,0.045,0.245,0.043,0.283,0.043,0.297,0.044,0.293,0.045,0.215,0.046,0.211
,,486,N/A,N/A,N/A,0.042,0.287,0.046,0.324,0.041,0.277,0.041,0.252,0.041,0.263,0.041,0.165,0.039,0.255,0.050,0.346,0.060,0.417,0.042,0.283,0.042,0.236,0.043,0.290,0.042,0.225,0.039,0.259,0.040,0.273,0.040,0.269,0.041,0.198,0.042,0.193
,,487,N/A,N/A,N/A,0.038,0.263,0.043,0.297,0.038,0.256,0.038,0.232,0.038,0.242,0.038,0.152,0.035,0.235,0.045,0.317,0.055,0.384,0.039,0.261,0.038,0.217,0.040,0.267,0.038,0.207,0.036,0.238,0.036,0.251,0.037,0.248,0.038,0.183,0.038,0.178
,,488,N/A,N/A,N/A,0.035,0.243,0.039,0.273,0.035,0.236,0.035,0.214,0.035,0.224,0.035,0.140,0.033,0.217,0.042,0.292,0.050,0.353,0.036,0.241,0.035,0.201,0.036,0.246,0.035,0.190,0.033,0.220,0.033,0.231,0.034,0.229,0.035,0.169,0.035,0.165
,,489,N/A,N/A,N/A,0.032,0.224,0.036,0.253,0.032,0.218,0.032,0.198,0.032,0.207,0.032,0.129,0.030,0.200,0.038,0.270,0.046,0.326,0.033,0.222,0.033,0.186,0.034,0.228,0.032,0.175,0.031,0.204,0.031,0.213,0.031,0.211,0.032,0.157,0.033,0.153
,,490,N/A,N/A,N/A,0.030,0.207,0.033,0.234,0.030,0.203,0.030,0.184,0.030,0.192,0.029,0.119,0.028,0.186,0.036,0.250,0.043,0.302,0.030,0.206,0.030,0.173,0.031,0.212,0.030,0.162,0.028,0.189,0.028,0.197,0.029,0.196,0.030,0.145,0.030,0.141
,,491,N/A,N/A,N/A,0.028,0.192,0.031,0.218,0.028,0.188,0.028,0.171,0.027,0.178,0.027,0.110,0.026,0.173,0.033,0.232,0.040,0.280,0.028,0.191,0.028,0.161,0.029,0.198,0.027,0.150,0.026,0.176,0.026,0.183,0.027,0.182,0.028,0.135,0.028,0.132
,,492,N/A,N/A,N/A,0.026,0.179,0.029,0.202,0.026,0.176,0.026,0.160,0.025,0.166,0.025,0.102,0.024,0.161,0.031,0.216,0.037,0.262,0.026,0.178,0.026,0.151,0.027,0.184,0.025,0.139,0.025,0.164,0.025,0.171,0.025,0.170,0.026,0.126,0.026,0.122
,,493,N/A,N/A,N/A,0.024,0.167,0.027,0.189,0.024,0.165,0.024,0.149,0.024,0.155,0.023,0.095,0.022,0.150,0.029,0.202,0.035,0.245,0.024,0.166,0.025,0.141,0.025,0.172,0.024,0.130,0.023,0.153,0.023,0.160,0.023,0.159,0.024,0.117,0.024,0.114
,,494,N/A,N/A,N/A,0.022,0.156,0.025,0.177,0.023,0.155,0.023,0.140,0.022,0.146,0.022,0.090,0.021,0.141,0.027,0.189,0.032,0.230,0.023,0.156,0.023,0.133,0.024,0.161,0.022,0.121,0.021,0.144,0.022,0.151,0.022,0.151,0.022,0.110,0.023,0.108
,,495,N/A,N/A,N/A,0.021,0.147,0.023,0.167,0.021,0.147,0.021,0.132,0.021,0.138,0.021,0.084,0.020,0.132,0.025,0.178,0.030,0.216,0.022,0.147,0.022,0.125,0.022,0.153,0.021,0.114,0.020,0.135,0.020,0.143,0.021,0.143,0.021,0.104,0.021,0.101
,,496,N/A,N/A,N/A,0.020,0.138,0.022,0.158,0.020,0.140,0.020,0.125,0.020,0.131,0.020,0.080,0.019,0.125,0.024,0.169,0.029,0.204,0.020,0.139,0.021,0.119,0.021,0.145,0.019,0.107,0.019,0.128,0.019,0.135,0.020,0.136,0.020,0.099,0.020,0.096
,,497,N/A,N/A,N/A,0.019,0.131,0.021,0.151,0.019,0.133,0.019,0.120,0.019,0.124,0.019,0.077,0.018,0.119,0.022,0.160,0.027,0.194,0.019,0.132,0.020,0.114,0.020,0.138,0.018,0.102,0.018,0.122,0.018,0.129,0.019,0.130,0.019,0.095,0.019,0.092
,,498,N/A,N/A,N/A,0.018,0.125,0.020,0.145,0.018,0.127,0.019,0.116,0.018,0.119,0.018,0.074,0.017,0.114,0.021,0.153,0.026,0.186,0.018,0.127,0.019,0.110,0.019,0.132,0.018,0.097,0.017,0.117,0.017,0.124,0.018,0.125,0.019,0.092,0.019,0.088
,,499,N/A,N/A,N/A,0.017,0.121,0.020,0.140,0.018,0.123,0.018,0.112,0.017,0.115,0.017,0.071,0.016,0.110,0.021,0.148,0.025,0.180,0.018,0.122,0.018,0.107,0.018,0.128,0.017,0.094,0.017,0.112,0.017,0.120,0.018,0.121,0.018,0.089,0.018,0.086
,,500,N/A,N/A,N/A,0.017,0.117,0.019,0.136,0.017,0.119,0.017,0.109,0.017,0.112,0.017,0.069,0.016,0.107,0.020,0.144,0.024,0.175,0.017,0.119,0.018,0.105,0.018,0.125,0.016,0.091,0.016,0.109,0.016,0.117,0.017,0.118,0.018,0.088,0.018,0.084
,,501,N/A,N/A,N/A,0.016,0.114,0.018,0.133,0.017,0.117,0.017,0.107,0.017,0.110,0.017,0.068,0.015,0.104,0.020,0.140,0.024,0.172,0.017,0.118,0.018,0.103,0.018,0.123,0.016,0.089,0.016,0.107,0.016,0.115,0.017,0.115,0.017,0.087,0.017,0.082
,,502,N/A,N/A,N/A,0.016,0.111,0.018,0.130,0.016,0.115,0.017,0.106,0.016,0.108,0.016,0.068,0.015,0.102,0.019,0.138,0.023,0.169,0.017,0.117,0.017,0.102,0.017,0.121,0.016,0.088,0.015,0.105,0.016,0.113,0.016,0.113,0.017,0.086,0.017,0.082
,,503,N/A,N/A,N/A,0.015,0.110,0.018,0.129,0.016,0.114,0.017,0.105,0.016,0.107,0.016,0.067,0.015,0.101,0.019,0.136,0.023,0.167,0.017,0.116,0.017,0.102,0.017,0.120,0.016,0.088,0.015,0.104,0.016,0.113,0.016,0.112,0.017,0.086,0.017,0.082
,,504,N/A,N/A,N/A,0.015,0.109,0.018,0.128,0.016,0.113,0.017,0.105,0.016,0.107,0.016,0.067,0.015,0.101,0.019,0.135,0.023,0.167,0.017,0.116,0.017,0.103,0.017,0.120,0.016,0.087,0.015,0.104,0.016,0.113,0.016,0.112,0.017,0.087,0.017,0.082
,,505,N/A,N/A,N/A,0.015,0.108,0.018,0.127,0.016,0.113,0.017,0.105,0.016,0.107,0.016,0.067,0.015,0.101,0.019,0.134,0.023,0.167,0.017,0.116,0.018,0.103,0.017,0.120,0.015,0.087,0.015,0.105,0.016,0.113,0.016,0.112,0.017,0.087,0.017,0.082
,,506,N/A,N/A,N/A,0.015,0.108,0.018,0.128,0.016,0.113,0.017,0.106,0.016,0.107,0.016,0.067,0.015,0.101,0.019,0.135,0.023,0.168,0.017,0.117,0.018,0.104,0.017,0.120,0.015,0.087,0.015,0.105,0.016,0.114,0.016,0.112,0.017,0.088,0.017,0.083
,,507,N/A,N/A,N/A,0.015,0.109,0.018,0.129,0.016,0.114,0.017,0.107,0.016,0.108,0.016,0.068,0.015,0.102,0.019,0.136,0.023,0.169,0.017,0.118,0.018,0.105,0.017,0.122,0.015,0.087,0.015,0.106,0.016,0.115,0.016,0.113,0.018,0.089,0.017,0.084
,,508,N/A,N/A,N/A,0.015,0.110,0.018,0.131,0.016,0.115,0.017,0.108,0.016,0.110,0.016,0.068,0.015,0.103,0.019,0.138,0.023,0.171,0.017,0.120,0.018,0.107,0.018,0.124,0.016,0.088,0.016,0.108,0.016,0.116,0.016,0.115,0.018,0.090,0.018,0.085
,,509,N/A,N/A,N/A,0.015,0.111,0.018,0.132,0.017,0.117,0.017,0.110,0.017,0.112,0.016,0.069,0.015,0.104,0.019,0.140,0.024,0.173,0.017,0.122,0.018,0.109,0.018,0.126,0.016,0.089,0.016,0.110,0.016,0.118,0.017,0.116,0.018,0.092,0.018,0.087
,,510,N/A,N/A,N/A,0.016,0.112,0.018,0.135,0.017,0.119,0.017,0.111,0.017,0.114,0.017,0.070,0.015,0.106,0.020,0.143,0.024,0.176,0.018,0.124,0.019,0.111,0.018,0.129,0.016,0.090,0.016,0.112,0.017,0.121,0.017,0.119,0.018,0.094,0.018,0.088
,,511,N/A,N/A,N/A,0.016,0.114,0.019,0.137,0.017,0.122,0.018,0.114,0.017,0.116,0.017,0.072,0.015,0.108,0.020,0.146,0.025,0.181,0.018,0.127,0.019,0.113,0.019,0.132,0.016,0.092,0.016,0.114,0.017,0.124,0.017,0.122,0.019,0.096,0.018,0.090
,,512,N/A,N/A,N/A,0.016,0.116,0.019,0.140,0.018,0.126,0.018,0.117,0.017,0.119,0.017,0.073,0.016,0.110,0.020,0.149,0.025,0.185,0.018,0.130,0.019,0.116,0.019,0.135,0.016,0.093,0.017,0.117,0.017,0.127,0.018,0.125,0.019,0.098,0.019,0.092
,,513,N/A,N/A,N/A,0.016,0.118,0.020,0.144,0.018,0.129,0.019,0.120,0.018,0.122,0.018,0.075,0.016,0.112,0.021,0.152,0.026,0.191,0.019,0.133,0.020,0.119,0.019,0.139,0.017,0.095,0.017,0.119,0.018,0.131,0.018,0.129,0.020,0.101,0.019,0.094
,,514,N/A,N/A,N/A,0.017,0.120,0.020,0.148,0.019,0.133,0.019,0.123,0.018,0.125,0.018,0.077,0.016,0.114,0.021,0.156,0.026,0.196,0.019,0.137,0.020,0.123,0.020,0.142,0.017,0.097,0.018,0.122,0.018,0.135,0.019,0.132,0.020,0.104,0.020,0.097
,,515,N/A,N/A,N/A,0.017,0.123,0.021,0.152,0.019,0.138,0.020,0.127,0.019,0.128,0.019,0.079,0.017,0.117,0.022,0.161,0.027,0.201,0.020,0.141,0.021,0.126,0.021,0.147,0.017,0.099,0.018,0.126,0.019,0.139,0.019,0.136,0.021,0.107,0.020,0.099
,,516,N/A,N/A,N/A,0.017,0.126,0.021,0.157,0.020,0.143,0.020,0.130,0.019,0.131,0.019,0.081,0.017,0.120,0.022,0.166,0.028,0.207,0.020,0.145,0.022,0.131,0.021,0.151,0.018,0.101,0.019,0.130,0.020,0.143,0.020,0.141,0.021,0.110,0.021,0.102
,,517,N/A,N/A,N/A,0.018,0.130,0.022,0.162,0.021,0.147,0.021,0.134,0.020,0.136,0.019,0.083,0.018,0.123,0.023,0.171,0.029,0.214,0.021,0.149,0.022,0.135,0.022,0.156,0.018,0.104,0.019,0.134,0.020,0.148,0.020,0.145,0.022,0.114,0.021,0.105
,,518,N/A,N/A,N/A,0.018,0.134,0.022,0.166,0.021,0.152,0.021,0.138,0.020,0.140,0.020,0.085,0.018,0.126,0.024,0.175,0.030,0.220,0.022,0.154,0.023,0.140,0.022,0.161,0.019,0.107,0.020,0.137,0.021,0.152,0.021,0.150,0.023,0.117,0.022,0.108
,,519,N/A,N/A,N/A,0.019,0.137,0.023,0.171,0.022,0.157,0.022,0.142,0.021,0.144,0.020,0.088,0.018,0.129,0.024,0.180,0.030,0.226,0.022,0.158,0.024,0.144,0.023,0.165,0.019,0.109,0.020,0.141,0.021,0.157,0.022,0.155,0.023,0.121,0.023,0.111
,,520,N/A,N/A,N/A,0.019,0.141,0.024,0.176,0.022,0.163,0.022,0.146,0.022,0.148,0.021,0.090,0.019,0.132,0.025,0.185,0.031,0.232,0.023,0.163,0.024,0.148,0.024,0.170,0.019,0.112,0.021,0.145,0.022,0.162,0.022,0.160,0.024,0.124,0.023,0.115
,,521,N/A,N/A,N/A,0.020,0.144,0.024,0.180,0.023,0.167,0.023,0.150,0.022,0.152,0.021,0.092,0.019,0.134,0.025,0.189,0.032,0.238,0.023,0.168,0.025,0.152,0.024,0.174,0.020,0.114,0.021,0.149,0.022,0.166,0.023,0.164,0.025,0.128,0.024,0.118
,,522,N/A,N/A,N/A,0.020,0.148,0.025,0.185,0.024,0.171,0.023,0.153,0.023,0.156,0.022,0.094,0.019,0.137,0.026,0.193,0.032,0.243,0.024,0.172,0.026,0.155,0.025,0.178,0.020,0.116,0.022,0.153,0.023,0.171,0.023,0.168,0.025,0.131,0.024,0.121
,,523,N/A,N/A,N/A,0.021,0.152,0.025,0.189,0.024,0.175,0.024,0.156,0.023,0.159,0.022,0.096,0.020,0.140,0.026,0.197,0.033,0.248,0.024,0.176,0.026,0.159,0.025,0.181,0.020,0.119,0.022,0.157,0.023,0.174,0.024,0.171,0.026,0.134,0.025,0.124
,,524,N/A,N/A,N/A,0.021,0.155,0.026,0.193,0.024,0.178,0.024,0.159,0.023,0.163,0.023,0.097,0.020,0.142,0.027,0.201,0.033,0.252,0.025,0.180,0.027,0.163,0.025,0.184,0.021,0.121,0.022,0.160,0.024,0.177,0.024,0.174,0.026,0.136,0.025,0.127
,,525,N/A,N/A,N/A,0.021,0.158,0.026,0.196,0.025,0.181,0.025,0.162,0.024,0.166,0.023,0.099,0.020,0.144,0.027,0.205,0.034,0.256,0.025,0.182,0.027,0.166,0.026,0.187,0.021,0.123,0.023,0.162,0.024,0.180,0.024,0.177,0.027,0.139,0.026,0.129
,,526,N/A,N/A,N/A,0.022,0.160,0.026,0.199,0.025,0.184,0.025,0.165,0.024,0.168,0.023,0.101,0.020,0.146,0.028,0.208,0.034,0.260,0.026,0.185,0.027,0.168,0.026,0.190,0.021,0.124,0.023,0.165,0.025,0.183,0.025,0.179,0.027,0.140,0.026,0.131
,,527,N/A,N/A,N/A,0.022,0.162,0.027,0.201,0.025,0.185,0.025,0.168,0.025,0.171,0.023,0.102,0.021,0.147,0.028,0.211,0.035,0.264,0.026,0.188,0.028,0.170,0.026,0.193,0.021,0.126,0.023,0.167,0.025,0.186,0.025,0.182,0.027,0.142,0.026,0.132
,,528,N/A,N/A,N/A,0.022,0.164,0.027,0.204,0.026,0.187,0.026,0.170,0.025,0.173,0.024,0.103,0.021,0.149,0.028,0.212,0.035,0.266,0.026,0.190,0.028,0.171,0.027,0.195,0.022,0.127,0.024,0.169,0.025,0.188,0.025,0.184,0.027,0.144,0.027,0.134
,,529,N/A,N/A,N/A,0.022,0.165,0.027,0.206,0.026,0.190,0.026,0.172,0.025,0.175,0.024,0.104,0.021,0.151,0.028,0.215,0.035,0.268,0.026,0.192,0.028,0.172,0.027,0.196,0.022,0.128,0.024,0.171,0.025,0.191,0.026,0.187,0.028,0.146,0.027,0.136
,,530,N/A,N/A,N/A,0.022,0.166,0.027,0.208,0.026,0.191,0.026,0.174,0.025,0.177,0.024,0.104,0.021,0.153,0.028,0.217,0.036,0.271,0.027,0.195,0.028,0.173,0.027,0.198,0.022,0.129,0.024,0.173,0.026,0.194,0.026,0.189,0.028,0.147,0.027,0.137
,,531,N/A,N/A,N/A,0.022,0.168,0.028,0.210,0.026,0.193,0.027,0.177,0.025,0.179,0.024,0.105,0.021,0.155,0.029,0.219,0.036,0.273,0.027,0.197,0.028,0.174,0.027,0.200,0.022,0.130,0.024,0.174,0.026,0.196,0.026,0.191,0.028,0.149,0.027,0.138
,,532,N/A,N/A,N/A,0.023,0.169,0.028,0.212,0.026,0.195,0.027,0.179,0.026,0.181,0.024,0.107,0.022,0.157,0.029,0.221,0.036,0.276,0.027,0.198,0.028,0.176,0.027,0.202,0.022,0.131,0.024,0.175,0.026,0.198,0.026,0.193,0.028,0.150,0.028,0.140
,,533,N/A,N/A,N/A,0.023,0.171,0.028,0.214,0.027,0.197,0.027,0.181,0.026,0.182,0.025,0.108,0.022,0.159,0.029,0.224,0.036,0.279,0.027,0.200,0.029,0.179,0.028,0.204,0.022,0.132,0.024,0.177,0.026,0.200,0.027,0.195,0.028,0.151,0.028,0.141
,,534,N/A,N/A,N/A,0.023,0.172,0.028,0.216,0.027,0.199,0.027,0.184,0.026,0.184,0.025,0.110,0.022,0.161,0.030,0.228,0.037,0.282,0.027,0.202,0.029,0.180,0.028,0.207,0.023,0.134,0.025,0.179,0.027,0.202,0.027,0.198,0.029,0.153,0.028,0.142
,,535,N/A,N/A,N/A,0.023,0.174,0.028,0.218,0.027,0.202,0.028,0.186,0.026,0.187,0.025,0.111,0.022,0.164,0.030,0.231,0.037,0.286,0.028,0.204,0.029,0.182,0.028,0.209,0.023,0.135,0.025,0.181,0.027,0.204,0.027,0.201,0.029,0.154,0.028,0.144
,,536,N/A,N/A,N/A,0.023,0.176,0.029,0.221,0.028,0.205,0.028,0.189,0.027,0.189,0.026,0.113,0.023,0.166,0.031,0.235,0.038,0.290,0.028,0.208,0.030,0.185,0.029,0.212,0.023,0.137,0.025,0.183,0.027,0.207,0.028,0.205,0.029,0.157,0.029,0.146
,,537,N/A,N/A,N/A,0.023,0.178,0.029,0.225,0.028,0.209,0.028,0.191,0.027,0.191,0.026,0.115,0.023,0.169,0.031,0.238,0.038,0.293,0.029,0.211,0.030,0.187,0.029,0.216,0.023,0.139,0.026,0.186,0.028,0.210,0.028,0.208,0.030,0.159,0.029,0.148
,,538,N/A,N/A,N/A,0.024,0.181,0.030,0.228,0.028,0.212,0.029,0.194,0.027,0.194,0.026,0.117,0.024,0.172,0.031,0.241,0.038,0.298,0.029,0.214,0.030,0.190,0.029,0.219,0.023,0.141,0.026,0.189,0.028,0.213,0.028,0.210,0.030,0.161,0.029,0.150
,,539,N/A,N/A,N/A,0.024,0.185,0.030,0.231,0.029,0.215,0.029,0.197,0.027,0.196,0.027,0.119,0.024,0.175,0.032,0.245,0.039,0.303,0.029,0.217,0.031,0.194,0.030,0.223,0.024,0.143,0.026,0.192,0.028,0.216,0.029,0.212,0.030,0.163,0.030,0.152
,,540,N/A,N/A,N/A,0.025,0.188,0.030,0.235,0.029,0.219,0.029,0.199,0.028,0.199,0.027,0.121,0.024,0.178,0.032,0.249,0.040,0.308,0.030,0.221,0.031,0.198,0.030,0.227,0.024,0.145,0.026,0.194,0.029,0.219,0.029,0.215,0.031,0.165,0.030,0.155
,,541,N/A,N/A,N/A,0.025,0.191,0.031,0.239,0.030,0.222,0.030,0.202,0.028,0.202,0.027,0.123,0.025,0.181,0.033,0.254,0.040,0.313,0.030,0.224,0.032,0.201,0.031,0.230,0.025,0.148,0.027,0.196,0.029,0.221,0.029,0.217,0.031,0.168,0.030,0.157
,,542,N/A,N/A,N/A,0.025,0.194,0.031,0.243,0.030,0.225,0.030,0.204,0.028,0.204,0.028,0.124,0.025,0.184,0.033,0.259,0.041,0.318,0.030,0.227,0.032,0.205,0.031,0.233,0.025,0.150,0.027,0.200,0.029,0.224,0.029,0.220,0.032,0.171,0.031,0.159
,,543,N/A,N/A,N/A,0.026,0.197,0.032,0.248,0.030,0.229,0.030,0.206,0.029,0.207,0.028,0.126,0.025,0.187,0.034,0.263,0.041,0.323,0.031,0.230,0.033,0.208,0.031,0.236,0.025,0.153,0.028,0.203,0.029,0.226,0.030,0.223,0.032,0.174,0.031,0.162
,,544,N/A,N/A,N/A,0.026,0.200,0.032,0.252,0.031,0.232,0.031,0.209,0.029,0.211,0.028,0.127,0.026,0.189,0.034,0.267,0.042,0.327,0.031,0.233,0.033,0.211,0.032,0.240,0.026,0.155,0.028,0.207,0.030,0.229,0.030,0.225,0.033,0.176,0.032,0.164
,,545,N/A,N/A,N/A,0.026,0.203,0.033,0.256,0.031,0.234,0.031,0.211,0.030,0.214,0.029,0.129,0.026,0.192,0.035,0.270,0.042,0.331,0.031,0.236,0.034,0.214,0.032,0.243,0.026,0.156,0.028,0.210,0.030,0.232,0.030,0.227,0.033,0.179,0.032,0.167
,,546,N/A,N/A,N/A,0.027,0.205,0.033,0.259,0.031,0.237,0.031,0.214,0.030,0.216,0.029,0.130,0.026,0.194,0.035,0.272,0.043,0.335,0.032,0.239,0.034,0.217,0.032,0.245,0.026,0.157,0.029,0.212,0.030,0.235,0.031,0.229,0.033,0.181,0.032,0.169
