Item,Value,Parameters,Max,Avg,Min,Test 1 - raw,Test 1 - ppfd,Test 2 - raw,Test 2 - ppfd,Test 3 - raw,Test 3 - ppfd,Test 4 - raw,Test 4 - ppfd,Test 5 - raw,Test 5 - ppfd,Test 6 - raw,Test 6 - ppfd,Test 7 - raw,Test 7 - ppfd,Test 8 - raw,Test 8 - ppfd,Test 9 - raw,Test 9 - ppfd,Test 10 - raw,Test 10 - ppfd,Test 11 - raw,Test 11 - ppfd,Test 12 - raw,Test 12 - ppfd,Test 13 - raw,Test 13 - ppfd,Test 14 - raw,Test 14 - ppfd,Test 15 - raw,Test 15 - ppfd,Test 16 - raw,Test 16 - ppfd,Test 17 - raw,Test 17 - ppfd,Test 18 - raw,Test 18 - ppfd
,,462,N/A,N/A,N/A,0.000,0.003,0.000,0.002,0.000,0.003,0.001,0.003,0.001,0.003,0.000,0.003,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.005,0.001,0.007,0.001,0.004,0.001,0.005,0.001,0.007,0.001,0.006,0.001,0.005,0.001,0.005,0.000,0.002
,,463,N/A,N/A,N/A,0.000,0.002,0.000,0.002,0.000,0.003,0.001,0.003,0.001,0.003,0.000,0.003,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.004,0.001,0.005,0.001,0.007,0.001,0.006,0.001,0.005,0.001,0.005,0.000,0.002
,,464,N/A,N/A,N/A,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.003,0.001,0.003,0.000,0.003,0.001,0.004,0.001,0.003,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.004,0.001,0.005,0.001,0.007,0.001,0.006,0.001,0.005,0.001,0.005,0.000,0.002
,,465,N/A,N/A,N/A,0.000,0.001,0.000,0.002,0.000,0.002,0.000,0.002,0.001,0.003,0.000,0.003,0.001,0.005,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.006,0.001,0.004,0.001,0.004,0.001,0.007,0.001,0.006,0.001,0.005,0.001,0.005,0.000,0.002
,,466,N/A,N/A,N/A,0.000,0.001,0.000,0.002,0.000,0.002,0.000,0.002,0.001,0.003,0.000,0.003,0.001,0.005,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.006,0.001,0.004,0.001,0.004,0.001,0.007,0.001,0.006,0.001,0.005,0.001,0.005,0.000,0.002
,,467,N/A,N/A,N/A,0.000,0.001,0.000,0.001,0.000,0.002,0.000,0.001,0.001,0.003,0.000,0.003,0.001,0.006,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.006,0.001,0.004,0.001,0.004,0.001,0.007,0.001,0.006,0.001,0.005,0.001,0.005,0.000,0.002
,,468,N/A,N/A,N/A,0.000,0.001,0.000,0.001,0.000,0.002,0.000,0.001,0.000,0.003,0.000,0.003,0.001,0.006,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.006,0.001,0.004,0.001,0.004,0.001,0.007,0.001,0.006,0.001,0.005,0.001,0.005,0.000,0.003
,,469,N/A,N/A,N/A,0.000,0.001,0.000,0.001,0.000,0.002,0.000,0.001,0.000,0.003,0.000,0.002,0.001,0.006,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.006,0.001,0.004,0.001,0.005,0.001,0.007,0.001,0.006,0.001,0.005,0.001,0.005,0.000,0.003
,,470,N/A,N/A,N/A,0.000,0.001,0.000,0.001,0.000,0.002,0.000,0.001,0.000,0.003,0.000,0.002,0.001,0.005,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.006,0.001,0.004,0.001,0.005,0.001,0.007,0.001,0.006,0.001,0.005,0.001,0.005,0.000,0.003
,,471,N/A,N/A,N/A,0.000,0.001,0.000,0.001,0.000,0.003,0.000,0.001,0.000,0.003,0.000,0.002,0.001,0.005,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.006,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.005,0.001,0.005,0.001,0.004
,,472,N/A,N/A,N/A,0.000,0.001,0.000,0.001,0.000,0.003,0.000,0.001,0.000,0.003,0.000,0.002,0.001,0.005,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.006,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.005,0.001,0.005,0.001,0.004
,,473,N/A,N/A,N/A,0.000,0.002,0.000,0.000,0.000,0.003,0.000,0.001,0.000,0.002,0.000,0.002,0.001,0.004,0.000,0.003,0.001,0.005,0.001,0.003,0.001,0.006,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.005,0.001,0.005,0.001,0.004
,,474,N/A,N/A,N/A,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.002,0.001,0.004,0.000,0.003,0.001,0.005,0.001,0.003,0.001,0.006,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.005,0.001,0.005,0.001,0.004
,,475,N/A,N/A,N/A,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.002,0.001,0.004,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.006,0.000,0.003,0.001,0.006,0.001,0.006,0.001,0.006,0.001,0.005,0.001,0.004,0.001,0.005
,,476,N/A,N/A,N/A,0.000,0.002,0.000,0.001,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.002,0.001,0.004,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.006,0.000,0.003,0.001,0.006,0.001,0.006,0.001,0.006,0.001,0.005,0.001,0.004,0.001,0.005
,,477,N/A,N/A,N/A,0.000,0.002,0.000,0.001,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.006,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.005,0.001,0.004,0.001,0.005
,,478,N/A,N/A,N/A,0.000,0.002,0.000,0.001,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.006,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.005,0.001,0.004,0.001,0.005
,,479,N/A,N/A,N/A,0.000,0.002,0.000,0.001,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.005,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.004,0.001,0.004,0.001,0.005
,,480,N/A,N/A,N/A,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.003,0.000,0.003,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.005,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.004,0.001,0.004,0.001,0.005
,,481,N/A,N/A,N/A,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.003,0.000,0.003,0.000,0.003,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.004,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.004,0.001,0.004,0.001,0.005
,,482,N/A,N/A,N/A,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.003,0.000,0.003,0.000,0.003,0.001,0.003,0.001,0.005,0.001,0.004,0.001,0.004,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.004,0.001,0.004,0.001,0.004
,,483,N/A,N/A,N/A,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.003,0.000,0.003,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.004,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.004,0.001,0.004,0.001,0.004
,,484,N/A,N/A,N/A,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.003,0.001,0.004,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.004,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.004,0.001,0.004,0.001,0.004
,,485,N/A,N/A,N/A,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.003,0.001,0.004,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.004,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.004,0.001,0.004,0.001,0.004
,,486,N/A,N/A,N/A,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.003,0.001,0.004,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.004,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.004,0.001,0.004,0.001,0.004
,,487,N/A,N/A,N/A,0.000,0.003,0.000,0.003,0.000,0.002,0.000,0.002,0.000,0.003,0.001,0.004,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.004,0.000,0.003,0.001,0.004,0.001,0.006,0.001,0.005,0.001,0.006,0.001,0.004,0.001,0.005,0.001,0.004
,,488,N/A,N/A,N/A,0.000,0.003,0.000,0.003,0.000,0.002,0.000,0.002,0.000,0.003,0.001,0.004,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.006,0.001,0.005,0.001,0.006,0.001,0.004,0.001,0.005,0.001,0.004
,,489,N/A,N/A,N/A,0.000,0.003,0.000,0.003,0.000,0.002,0.000,0.002,0.000,0.003,0.001,0.004,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.006,0.001,0.005,0.001,0.005,0.001,0.005,0.001,0.005,0.001,0.004
,,490,N/A,N/A,N/A,0.000,0.003,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.003,0.001,0.004,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.006,0.001,0.005,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.004
,,491,N/A,N/A,N/A,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.003,0.000,0.003,0.001,0.004,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.006,0.001,0.005,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.004
,,492,N/A,N/A,N/A,0.000,0.002,0.000,0.002,0.000,0.003,0.000,0.003,0.000,0.003,0.001,0.004,0.000,0.003,0.000,0.003,0.001,0.005,0.000,0.003,0.001,0.004,0.001,0.004,0.001,0.006,0.001,0.005,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.004
,,493,N/A,N/A,N/A,0.000,0.002,0.000,0.002,0.000,0.003,0.001,0.003,0.000,0.002,0.001,0.004,0.000,0.003,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.006,0.001,0.005,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.005
,,494,N/A,N/A,N/A,0.000,0.003,0.000,0.002,0.000,0.003,0.001,0.003,0.000,0.002,0.001,0.004,0.000,0.003,0.001,0.004,0.001,0.005,0.000,0.003,0.001,0.004,0.001,0.004,0.001,0.006,0.001,0.005,0.001,0.006,0.001,0.005,0.001,0.006,0.001,0.005
,,495,N/A,N/A,N/A,0.000,0.003,0.000,0.003,0.000,0.003,0.001,0.003,0.000,0.002,0.001,0.004,0.000,0.003,0.001,0.004,0.001,0.005,0.000,0.003,0.001,0.004,0.001,0.004,0.001,0.006,0.001,0.005,0.001,0.006,0.001,0.005,0.001,0.006,0.001,0.004
,,496,N/A,N/A,N/A,0.000,0.002,0.000,0.003,0.000,0.003,0.001,0.003,0.000,0.001,0.001,0.004,0.000,0.003,0.001,0.004,0.001,0.005,0.000,0.003,0.001,0.004,0.001,0.004,0.001,0.006,0.001,0.005,0.001,0.006,0.001,0.005,0.001,0.006,0.001,0.004
,,497,N/A,N/A,N/A,0.000,0.002,0.000,0.003,0.000,0.003,0.001,0.003,0.000,0.001,0.001,0.004,0.000,0.003,0.001,0.004,0.001,0.005,0.000,0.004,0.001,0.004,0.001,0.004,0.001,0.006,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.006,0.001,0.004
,,498,N/A,N/A,N/A,0.000,0.002,0.000,0.003,0.000,0.003,0.000,0.003,0.000,0.001,0.001,0.004,0.000,0.003,0.001,0.004,0.001,0.006,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.006,0.001,0.004
,,499,N/A,N/A,N/A,0.000,0.002,0.000,0.003,0.000,0.003,0.000,0.003,0.000,0.001,0.001,0.004,0.000,0.003,0.001,0.004,0.001,0.006,0.000,0.003,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.005,0.001,0.004
,,500,N/A,N/A,N/A,0.000,0.002,0.000,0.003,0.000,0.003,0.000,0.003,0.000,0.001,0.001,0.004,0.000,0.003,0.001,0.004,0.001,0.006,0.000,0.003,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.006,0.001,0.005,0.001,0.005
,,501,N/A,N/A,N/A,0.000,0.002,0.000,0.003,0.000,0.003,0.000,0.003,0.000,0.001,0.001,0.004,0.000,0.003,0.001,0.004,0.001,0.006,0.000,0.003,0.001,0.004,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.005,0.001,0.005,0.001,0.005
,,502,N/A,N/A,N/A,0.000,0.002,0.000,0.003,0.000,0.003,0.000,0.003,0.000,0.001,0.001,0.004,0.000,0.004,0.001,0.004,0.001,0.007,0.000,0.003,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.007,0.001,0.005,0.001,0.005,0.001,0.005
,,503,N/A,N/A,N/A,0.000,0.002,0.000,0.003,0.000,0.003,0.000,0.002,0.000,0.001,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.007,0.000,0.004,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.007,0.001,0.005,0.001,0.005,0.001,0.005
,,504,N/A,N/A,N/A,0.000,0.002,0.000,0.003,0.000,0.003,0.000,0.002,0.000,0.001,0.000,0.003,0.001,0.004,0.001,0.004,0.001,0.006,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.007,0.001,0.005,0.001,0.005,0.001,0.005
,,505,N/A,N/A,N/A,0.000,0.002,0.000,0.002,0.000,0.003,0.000,0.002,0.000,0.002,0.000,0.003,0.001,0.004,0.001,0.004,0.001,0.006,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.007,0.001,0.005,0.001,0.005,0.001,0.005
,,506,N/A,N/A,N/A,0.000,0.002,0.000,0.002,0.000,0.003,0.000,0.002,0.000,0.002,0.000,0.003,0.001,0.004,0.000,0.004,0.001,0.006,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.006,0.001,0.005,0.001,0.005,0.001,0.005
,,507,N/A,N/A,N/A,0.000,0.002,0.000,0.002,0.000,0.003,0.000,0.002,0.000,0.002,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.006,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.006,0.001,0.006,0.001,0.005,0.001,0.005
,,508,N/A,N/A,N/A,0.000,0.002,0.000,0.002,0.000,0.003,0.000,0.002,0.000,0.003,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.006,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.006,0.001,0.006,0.001,0.005,0.001,0.005
,,509,N/A,N/A,N/A,0.000,0.002,0.000,0.002,0.000,0.003,0.000,0.002,0.000,0.003,0.001,0.004,0.001,0.005,0.001,0.004,0.001,0.006,0.001,0.005,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.006,0.001,0.006,0.001,0.006,0.001,0.005
,,510,N/A,N/A,N/A,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.006,0.001,0.005,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.007,0.001,0.006,0.001,0.006,0.001,0.005
,,511,N/A,N/A,N/A,0.000,0.002,0.000,0.003,0.000,0.002,0.000,0.002,0.001,0.003,0.000,0.003,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.005,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.007,0.001,0.006,0.001,0.006,0.001,0.005
,,512,N/A,N/A,N/A,0.000,0.002,0.000,0.003,0.000,0.002,0.000,0.002,0.001,0.004,0.000,0.003,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.005,0.001,0.004,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.008,0.001,0.006,0.001,0.007,0.001,0.005
,,513,N/A,N/A,N/A,0.000,0.003,0.000,0.003,0.000,0.002,0.000,0.002,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.005,0.001,0.004,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.008,0.001,0.007,0.001,0.007,0.001,0.005
,,514,N/A,N/A,N/A,0.000,0.003,0.000,0.003,0.000,0.002,0.000,0.002,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.005,0.001,0.005,0.001,0.005,0.001,0.005,0.001,0.007,0.001,0.008,0.001,0.007,0.001,0.007,0.001,0.005
,,515,N/A,N/A,N/A,0.000,0.003,0.000,0.003,0.000,0.002,0.000,0.002,0.001,0.004,0.000,0.003,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.005,0.001,0.005,0.001,0.005,0.001,0.005,0.001,0.007,0.001,0.009,0.001,0.008,0.001,0.007,0.001,0.005
,,516,N/A,N/A,N/A,0.000,0.003,0.000,0.003,0.000,0.002,0.000,0.002,0.001,0.004,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.005,0.001,0.005,0.001,0.005,0.001,0.005,0.001,0.007,0.001,0.009,0.001,0.008,0.001,0.007,0.001,0.005
,,517,N/A,N/A,N/A,0.000,0.003,0.000,0.003,0.000,0.003,0.000,0.003,0.001,0.004,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.005,0.001,0.006,0.001,0.005,0.001,0.005,0.001,0.007,0.001,0.010,0.001,0.008,0.001,0.008,0.001,0.005
,,518,N/A,N/A,N/A,0.000,0.003,0.000,0.003,0.000,0.003,0.000,0.003,0.001,0.004,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.005,0.001,0.006,0.001,0.005,0.001,0.005,0.001,0.007,0.001,0.010,0.001,0.008,0.001,0.008,0.001,0.006
,,519,N/A,N/A,N/A,0.000,0.004,0.000,0.003,0.000,0.003,0.000,0.003,0.001,0.004,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.005,0.001,0.006,0.001,0.005,0.001,0.006,0.001,0.008,0.001,0.010,0.001,0.008,0.001,0.008,0.001,0.006
,,520,N/A,N/A,N/A,0.000,0.004,0.000,0.002,0.000,0.004,0.000,0.003,0.001,0.004,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.005,0.001,0.006,0.001,0.005,0.001,0.006,0.001,0.008,0.001,0.011,0.001,0.008,0.001,0.008,0.001,0.006
,,521,N/A,N/A,N/A,0.000,0.004,0.000,0.002,0.001,0.004,0.000,0.003,0.001,0.004,0.000,0.004,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.006,0.001,0.008,0.001,0.011,0.001,0.008,0.001,0.008,0.001,0.007
,,522,N/A,N/A,N/A,0.000,0.004,0.000,0.002,0.001,0.005,0.000,0.003,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.006,0.001,0.008,0.001,0.011,0.001,0.008,0.001,0.008,0.001,0.007
,,523,N/A,N/A,N/A,0.001,0.004,0.000,0.002,0.001,0.005,0.000,0.003,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.005,0.001,0.006,0.001,0.005,0.001,0.006,0.001,0.008,0.001,0.011,0.001,0.009,0.001,0.008,0.001,0.007
,,524,N/A,N/A,N/A,0.001,0.004,0.000,0.002,0.001,0.005,0.000,0.003,0.000,0.003,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.006,0.001,0.008,0.001,0.011,0.001,0.009,0.001,0.008,0.001,0.008
,,525,N/A,N/A,N/A,0.001,0.004,0.000,0.002,0.001,0.005,0.000,0.003,0.000,0.003,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.006,0.001,0.008,0.001,0.011,0.001,0.008,0.001,0.008,0.001,0.008
,,526,N/A,N/A,N/A,0.001,0.004,0.000,0.002,0.001,0.005,0.000,0.003,0.000,0.003,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.006,0.001,0.008,0.002,0.011,0.001,0.009,0.001,0.008,0.001,0.008
,,527,N/A,N/A,N/A,0.001,0.004,0.000,0.002,0.001,0.005,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.008,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.008,0.002,0.012,0.001,0.009,0.001,0.008,0.001,0.009
,,528,N/A,N/A,N/A,0.000,0.004,0.000,0.002,0.001,0.005,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.008,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.008,0.002,0.012,0.001,0.009,0.001,0.008,0.001,0.009
,,529,N/A,N/A,N/A,0.000,0.003,0.000,0.003,0.001,0.005,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.008,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.008,0.002,0.011,0.001,0.008,0.001,0.008,0.001,0.009
,,530,N/A,N/A,N/A,0.000,0.003,0.000,0.003,0.001,0.005,0.000,0.003,0.001,0.004,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.004,0.001,0.005,0.001,0.007,0.001,0.006,0.001,0.008,0.002,0.012,0.001,0.008,0.001,0.008,0.001,0.009
,,531,N/A,N/A,N/A,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.004,0.001,0.006,0.001,0.007,0.001,0.007,0.001,0.009,0.002,0.012,0.001,0.008,0.001,0.008,0.001,0.009
,,532,N/A,N/A,N/A,0.000,0.003,0.000,0.003,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.008,0.001,0.004,0.001,0.006,0.001,0.007,0.001,0.007,0.001,0.009,0.002,0.012,0.001,0.008,0.001,0.008,0.001,0.009
,,533,N/A,N/A,N/A,0.000,0.003,0.000,0.003,0.001,0.004,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.008,0.001,0.005,0.001,0.007,0.001,0.008,0.001,0.008,0.001,0.009,0.002,0.012,0.001,0.008,0.001,0.008,0.001,0.008
,,534,N/A,N/A,N/A,0.000,0.003,0.000,0.003,0.000,0.004,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.008,0.001,0.005,0.001,0.007,0.001,0.008,0.001,0.008,0.001,0.010,0.002,0.012,0.001,0.008,0.001,0.009,0.001,0.008
,,535,N/A,N/A,N/A,0.000,0.003,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.004,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.007,0.001,0.005,0.001,0.007,0.001,0.008,0.001,0.008,0.001,0.010,0.002,0.012,0.001,0.008,0.001,0.009,0.001,0.008
,,536,N/A,N/A,N/A,0.000,0.003,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.005,0.001,0.005,0.001,0.007,0.001,0.006,0.001,0.007,0.001,0.005,0.001,0.007,0.001,0.008,0.001,0.009,0.001,0.010,0.002,0.012,0.001,0.007,0.001,0.009,0.001,0.008
,,537,N/A,N/A,N/A,0.000,0.004,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.005,0.001,0.005,0.001,0.007,0.001,0.006,0.001,0.008,0.001,0.005,0.001,0.007,0.001,0.007,0.001,0.009,0.001,0.010,0.002,0.012,0.001,0.007,0.001,0.009,0.001,0.008
,,538,N/A,N/A,N/A,0.001,0.004,0.000,0.003,0.000,0.003,0.001,0.005,0.001,0.005,0.001,0.006,0.001,0.007,0.001,0.006,0.001,0.008,0.001,0.005,0.001,0.007,0.001,0.007,0.001,0.009,0.001,0.010,0.002,0.012,0.001,0.008,0.001,0.009,0.001,0.008
,,539,N/A,N/A,N/A,0.001,0.004,0.001,0.004,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.007,0.001,0.006,0.001,0.008,0.001,0.006,0.001,0.007,0.001,0.007,0.001,0.009,0.001,0.011,0.002,0.013,0.001,0.008,0.001,0.009,0.001,0.008
,,540,N/A,N/A,N/A,0.001,0.005,0.001,0.004,0.000,0.003,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.007,0.001,0.007,0.001,0.008,0.001,0.006,0.001,0.007,0.001,0.007,0.001,0.010,0.001,0.011,0.002,0.013,0.001,0.009,0.001,0.010,0.001,0.008
,,541,N/A,N/A,N/A,0.001,0.005,0.001,0.004,0.000,0.004,0.001,0.005,0.001,0.006,0.001,0.006,0.001,0.007,0.001,0.007,0.001,0.008,0.001,0.007,0.001,0.007,0.001,0.008,0.001,0.010,0.001,0.012,0.002,0.014,0.001,0.009,0.001,0.010,0.001,0.009
,,542,N/A,N/A,N/A,0.001,0.006,0.001,0.004,0.001,0.004,0.001,0.005,0.001,0.007,0.001,0.006,0.001,0.007,0.001,0.007,0.001,0.009,0.001,0.007,0.001,0.007,0.001,0.008,0.001,0.011,0.002,0.012,0.002,0.014,0.001,0.010,0.001,0.011,0.001,0.009
,,543,N/A,N/A,N/A,0.001,0.006,0.001,0.004,0.001,0.005,0.001,0.005,0.001,0.007,0.001,0.007,0.001,0.007,0.001,0.007,0.001,0.009,0.001,0.007,0.001,0.007,0.001,0.008,0.001,0.011,0.002,0.012,0.002,0.014,0.001,0.010,0.001,0.011,0.001,0.010
,,544,N/A,N/A,N/A,0.001,0.006,0.001,0.004,0.001,0.005,0.001,0.005,0.001,0.008,0.001,0.007,0.001,0.007,0.001,0.007,0.001,0.010,0.001,0.007,0.001,0.007,0.001,0.008,0.001,0.011,0.002,0.013,0.002,0.015,0.001,0.011,0.001,0.011,0.001,0.010
,,545,N/A,N/A,N/A,0.001,0.007,0.001,0.005,0.001,0.005,0.001,0.005,0.001,0.008,0.001,0.007,0.001,0.007,0.001,0.007,0.001,0.010,0.001,0.007,0.001,0.007,0.001,0.008,0.001,0.011,0.002,0.013,0.002,0.015,0.001,0.011,0.001,0.011,0.001,0.010
,,546,N/A,N/A,N/A,0.001,0.007,0.001,0.004,0.001,0.006,0.001,0.005,0.001,0.009,0.001,0.007,0.001,0.007,0.001,0.007,0.001,0.010,0.001,0.007,0.001,0.007,0.001,0.008,0.002,0.012,0.002,0.013,0.002,0.015,0.001,0.011,0.001,0.011,0.001,0.011
